231	2016-03-31 14:55:14	1	2	231	I	0	0
243	2016-03-31 14:55:17	1	2	243	I	0	0
247	2016-03-31 14:57:46	1	2	247	I	0	0
2223	2016-03-31 15:02:34	1	2	2223	I	0	0
2209	2016-03-31 15:02:40	1	2	2209	I	0	0
271	2016-03-31 15:02:46	1	2	271	I	0	0
2245	2016-03-31 15:07:45	1	2	2245	I	0	0
2261	2016-03-31 15:11:26	1	2	2261	I	0	0
2302	2016-03-31 15:21:09	1	2	2302	I	0	0
2321	2016-03-31 15:30:33	1	2	2321	I	0	0
2203	2016-03-31 16:16:37	1	2	2203	I	0	0
2238	2016-03-31 16:16:49	1	2	2238	I	0	0
2241	2016-03-31 16:16:52	1	2	2241	I	0	0
2242	2016-03-31 16:16:57	1	2	2242	I	0	0
2243	2016-03-31 16:16:59	1	2	2243	I	0	0
2248	2016-03-31 16:17:05	1	2	2248	I	0	0
2249	2016-03-31 16:17:08	1	2	2249	I	0	0
2251	2016-03-31 16:17:11	1	2	2251	I	0	0
2263	2016-03-31 16:17:17	1	2	2263	I	0	0
2266	2016-03-31 16:17:19	1	2	2266	I	0	0
2269	2016-03-31 16:17:23	1	2	2269	I	0	0
2270	2016-03-31 16:17:26	1	2	2270	I	0	0
2277	2016-03-31 16:17:29	1	2	2277	I	0	0
2286	2016-03-31 16:17:32	1	2	2286	I	0	0
2287	2016-03-31 16:17:36	1	2	2287	I	0	0
2289	2016-03-31 16:17:38	1	2	2289	I	0	0
2293	2016-03-31 16:17:41	1	2	2293	I	0	0
2294	2016-03-31 16:17:45	1	2	2294	I	0	0
2295	2016-03-31 16:17:49	1	2	2295	I	0	0
2296	2016-03-31 16:17:51	1	2	2296	I	0	0
2297	2016-03-31 16:17:54	1	2	2297	I	0	0
2301	2016-03-31 16:17:57	1	2	2301	I	0	0
2303	2016-03-31 16:18:04	1	2	2303	I	0	0
2304	2016-03-31 16:18:06	1	2	2304	I	0	0
2305	2016-03-31 16:18:10	1	2	2305	I	0	0
2307	2016-03-31 16:18:12	1	2	2307	I	0	0
2308	2016-03-31 16:18:14	1	2	2308	I	0	0
2310	2016-03-31 16:18:17	1	2	2310	I	0	0
2311	2016-03-31 16:18:22	1	2	2311	I	0	0
2313	2016-03-31 16:18:25	1	2	2313	I	0	0
2314	2016-03-31 16:18:28	1	2	2314	I	0	0
2315	2016-03-31 16:18:30	1	2	2315	I	0	0
213		2016-03-31 16:18:34	1	2	213	I	0	0
2320	2016-03-31 16:18:36	1	2	2320	I	0	0
2323	2016-03-31 16:18:59	1	2	2323	I	0	0
2324	2016-03-31 16:19:02	1	2	2324	I	0	0
2325	2016-03-31 16:19:04	1	2	2325	I	0	0
2326	2016-03-31 16:19:06	1	2	2326	I	0	0
2327	2016-03-31 16:19:09	1	2	2327	I	0	0
2330	2016-03-31 16:19:13	1	2	2330	I	0	0
2332	2016-03-31 16:19:16	1	2	2332	I	0	0
2333	2016-03-31 16:19:18	1	2	2333	I	0	0
2334	2016-03-31 16:19:21	1	2	2334	I	0	0
2335	2016-03-31 16:19:23	1	2	2335	I	0	0
2337	2016-03-31 16:19:28	1	2	2337	I	0	0
2338	2016-03-31 16:19:31	1	2	2338	I	0	0
2339	2016-03-31 16:19:33	1	2	2339	I	0	0
2340	2016-03-31 16:19:37	1	2	2340	I	0	0
2342	2016-03-31 16:19:39	1	2	2342	I	0	0
2343	2016-03-31 16:19:42	1	2	2343	I	0	0
2344	2016-03-31 16:19:45	1	2	2344	I	0	0
2345	2016-03-31 16:19:49	1	2	2345	I	0	0
2346	2016-03-31 16:19:54	1	2	2346	I	0	0
2347	2016-03-31 16:19:57	1	2	2347	I	0	0
2348	2016-03-31 16:19:59	1	2	2348	I	0	0
2349	2016-03-31 16:20:03	1	2	2349	I	0	0
2350	2016-03-31 16:20:05	1	2	2350	I	0	0
2351	2016-03-31 16:20:08	1	2	2351	I	0	0
2352	2016-03-31 16:20:10	1	2	2352	I	0	0
2353	2016-03-31 16:20:13	1	2	2353	I	0	0
2354	2016-03-31 16:20:16	1	2	2354	I	0	0
2355	2016-03-31 16:20:20	1	2	2355	I	0	0
2356	2016-03-31 16:20:22	1	2	2356	I	0	0
2358	2016-03-31 16:20:25	1	2	2358	I	0	0
2359	2016-03-31 16:20:27	1	2	2359	I	0	0
2360	2016-03-31 16:20:32	1	2	2360	I	0	0
2361	2016-03-31 16:20:34	1	2	2361	I	0	0
2362	2016-03-31 16:20:38	1	2	2362	I	0	0
2364	2016-03-31 16:20:40	1	2	2364	I	0	0
2365	2016-03-31 16:20:44	1	2	2365	I	0	0
2366	2016-03-31 16:20:46	1	2	2366	I	0	0
2367	2016-03-31 16:20:51	1	2	2367	I	0	0
2368	2016-03-31 16:20:53	1	2	2368	I	0	0
2369	2016-03-31 16:20:56	1	2	2369	I	0	0
2370	2016-03-31 16:20:58	1	2	2370	I	0	0
2371	2016-03-31 16:21:01	1	2	2371	I	0	0
2372	2016-03-31 16:21:04	1	2	2372	I	0	0
2373	2016-03-31 16:21:07	1	2	2373	I	0	0
2374	2016-03-31 16:21:09	1	2	2374	I	0	0
2375	2016-03-31 16:21:13	1	2	2375	I	0	0
2376	2016-03-31 16:21:15	1	2	2376	I	0	0
2377	2016-03-31 9:00:00	1	2	2377	I	0	0
231	2016-03-31 18:55:14	1	2	231	I	0	0
243	2016-03-31 18:55:17	1	2	243	I	0	0
